Source.Name,Time,S1D1HbO,S1D1HbR,S1D1HbT,S2D2HbO,S2D2HbR,S2D2HbT,S3D3HbO,S3D3HbR,S3D3HbT,S4D4HbO,S4D4HbR,S4D4HbT,S5D5HbO,S5D5HbR,S5D5HbT,S6D6HbO,S6D6HbR,S6D6HbT,S7D7HbO,S7D7HbR,S7D7HbT,S8D8HbO,S8D8HbR,S8D8HbT,S9D9HbO,S9D9HbR,S9D9HbT,S10D10HbO,S10D10HbR,S10D10HbT,S11D11HbO,S11D11HbR,S11D11HbT,S12D12HbO,S12D12HbR,S12D12HbT,S13D13HbO,S13D13HbR,S13D13HbT,S14D14HbO,S14D14HbR,S14D14HbT,S15D15HbO,S15D15HbR,S15D15HbT,S16D16HbO,S16D16HbR,S16D16HbT,S17D17HbO,S17D17HbR,S17D17HbT,S18D18HbO,S18D18HbR,S18D18HbT,S19D19HbO,S19D19HbR,S19D19HbT,S20D20HbO,S20D20HbR,S20D20HbT,S21D21HbO,S21D21HbR,S21D21HbT,S22D22HbO,S22D22HbR,S22D22HbT,S23D23HbO,S23D23HbR,S23D23HbT,S24D24HbO,S24D24HbR,S24D24HbT,S25D25HbO,S25D25HbR,S25D25HbT,S26D26HbO,S26D26HbR,S26D26HbT,S27D27HbO,S27D27HbR,S27D27HbT,S28D28HbO,S28D28HbR,S28D28HbT,S29D29HbO,S29D29HbR,S29D29HbT,S30D30HbO,S30D30HbR,S30D30HbT,S31D31HbO,S31D31HbR,S31D31HbT,S32D32HbO,S32D32HbR,S32D32HbT,S33D33HbO,S33D33HbR,S33D33HbT,S34D34HbO,S34D34HbR,S34D34HbT,S35D35HbO,S35D35HbR,S35D35HbT,S36D36HbO,S36D36HbR,S36D36HbT,Column1
Avg_0-back.csv,-9,-0.000362088,-0.000298566,-0.000660654,-0.00162183,7.67189E-06,-0.001614158,-0.001505442,-7.87682E-05,-0.00158421,-0.001511385,0.000112963,-0.001398422,-0.000565837,-4.22836E-05,-0.00060812,-0.000788334,2.96296E-05,-0.000758704,-0.00023734,-6.63189E-05,-0.000303659,-0.000146921,-1.58735E-05,-0.000162795,-0.00038906,4.15496E-05,-0.000347511,-0.000240255,1.29552E-05,-0.000227299,-0.000877256,7.92158E-05,-0.000798041,-0.000770339,4.58051E-05,-0.000724534,-0.001050959,1.50063E-05,-0.001035953,-0.000669191,9.64898E-05,-0.000572702,-0.00097597,0.000131994,-0.000843977,-0.00133802,-2.75968E-05,-0.001365617,-0.001204902,-6.01163E-05,-0.001265018,-0.001439083,-1.28797E-05,-0.001451962,-0.00108975,-0.000105347,-0.001195097,-0.001037842,-3.59976E-05,-0.001073839,-0.002234234,0.000119727,-0.002114507,-0.000932452,0.00015759,-0.000774862,-0.001513347,-3.01896E-05,-0.001543537,0.000631029,-7.03726E-06,0.000623992,-0.001339629,1.27753E-05,-0.001326854,-0.000767672,0.000123646,-0.000644027,-0.001378749,-5.43205E-05,-0.00143307,-0.000981865,9.51565E-05,-0.000886708,-0.00061442,0.000101451,-0.00051297,-0.001525616,-8.78215E-05,-0.001613437,-0.001543287,-3.25087E-05,-0.001575796,-0.002020007,-0.000138837,-0.002158844,-0.00203683,-7.76021E-05,-0.002114432,-0.001827582,-0.000158099,-0.001985681,-0.001615436,-4.35401E-05,-0.001658976,-0.001161545,-0.000357095,-0.00151864,
Avg_0-back.csv,-8.9,-0.000356663,-0.000289517,-0.000646181,-0.001586861,1.24304E-05,-0.001574431,-0.001483343,-6.40516E-05,-0.001547395,-0.001489765,0.000118305,-0.00137146,-0.000558327,-3.64434E-05,-0.000594771,-0.000770336,3.29965E-05,-0.000737339,-0.000223761,-6.81299E-05,-0.000291891,-0.000121866,-1.49361E-05,-0.000136802,-0.000378873,4.22151E-05,-0.000336658,-0.000237648,1.45393E-05,-0.000223109,-0.000873704,8.58285E-05,-0.000787875,-0.00075251,4.91346E-05,-0.000703376,-0.001023596,2.09843E-05,-0.001002612,-0.000674163,0.000105697,-0.000568466,-0.000975373,0.000145224,-0.000830149,-0.001308866,-2.27957E-05,-0.001331662,-0.001178083,-4.82928E-05,-0.001226376,-0.001415856,-3.6084E-06,-0.001419464,-0.001085853,-9.34094E-05,-0.001179262,-0.001035354,-2.59228E-05,-0.001061277,-0.002218325,0.00012586,-0.002092465,-0.000947255,0.000165008,-0.000782247,-0.001505365,-2.27671E-05,-0.001528132,0.000602884,-4.71523E-07,0.000602413,-0.001332517,2.95294E-05,-0.001302988,-0.000783392,0.000140499,-0.000642894,-0.001357411,-4.12128E-05,-0.001398624,-0.000986607,0.000109525,-0.000877083,-0.000617733,0.00010664,-0.000511093,-0.001507538,-8.12562E-05,-0.001588794,-0.001513578,-2.78621E-05,-0.00154144,-0.001984475,-0.000131387,-0.002115862,-0.002009113,-5.8348E-05,-0.002067461,-0.001774098,-0.000175901,-0.001949999,-0.001581194,-3.69775E-05,-0.001618171,-0.001134988,-0.000352906,-0.001487894,
Avg_0-back.csv,-8.8,-0.000352754,-0.000280372,-0.000633126,-0.001552701,1.74737E-05,-0.001535227,-0.001463346,-5.01313E-05,-0.001513477,-0.001468262,0.000123558,-0.001344704,-0.000551687,-3.06856E-05,-0.000582373,-0.000753058,3.63524E-05,-0.000716706,-0.000211182,-6.93392E-05,-0.000280521,-9.79895E-05,-1.42388E-05,-0.000112228,-0.000370271,4.30981E-05,-0.000327173,-0.000236154,1.65744E-05,-0.000219579,-0.000870789,9.24422E-05,-0.000778347,-0.000734686,5.30444E-05,-0.000681642,-0.000995881,2.7276E-05,-0.000968605,-0.000678635,0.000114835,-0.0005638,-0.000973435,0.000158185,-0.00081525,-0.001280027,-1.77267E-05,-0.001297753,-0.001151918,-3.62519E-05,-0.00118817,-0.00139292,5.87663E-06,-0.001387043,-0.001082106,-8.10553E-05,-0.001163161,-0.001032744,-1.53461E-05,-0.00104809,-0.002200462,0.00013155,-0.002068912,-0.000961067,0.000172125,-0.000788942,-0.001497094,-1.54859E-05,-0.00151258,0.000574715,5.92968E-06,0.000580644,-0.001323699,4.58846E-05,-0.001277815,-0.000797702,0.000156945,-0.000640757,-0.001334728,-2.82538E-05,-0.001362982,-0.000990373,0.000123681,-0.000866692,-0.000621414,0.000112137,-0.000509277,-0.001489606,-7.44168E-05,-0.001564022,-0.001483978,-2.30072E-05,-0.001506986,-0.001948834,-0.000123523,-0.002072357,-0.001981489,-3.88817E-05,-0.00202037,-0.001720115,-0.000194309,-0.001914424,-0.001546658,-3.05129E-05,-0.001577171,-0.001109449,-0.000348414,-0.001457862,
Avg_0-back.csv,-8.7,-0.000350206,-0.000271203,-0.000621409,-0.001519239,2.27826E-05,-0.001496456,-0.001445251,-3.70731E-05,-0.001482324,-0.001446713,0.000128704,-0.001318009,-0.000545845,-2.5037E-05,-0.000570882,-0.000736383,3.96538E-05,-0.000696729,-0.0001995,-6.9988E-05,-0.000269488,-7.53281E-05,-1.37883E-05,-8.91164E-05,-0.000363161,4.4163E-05,-0.000318999,-0.000235605,1.9036E-05,-0.000216569,-0.000868323,9.90311E-05,-0.000769291,-0.00071684,5.75178E-05,-0.000659323,-0.000967779,3.38264E-05,-0.000933953,-0.00068253,0.000123853,-0.000558677,-0.000970072,0.000170808,-0.000799264,-0.001251415,-1.24188E-05,-0.001263834,-0.001126304,-2.40775E-05,-0.001150381,-0.001370082,1.54961E-05,-0.001354586,-0.00107829,-6.83916E-05,-0.001146681,-0.001029838,-4.32318E-06,-0.001034161,-0.002180485,0.000136774,-0.002043711,-0.000973718,0.000178893,-0.000794826,-0.001488328,-8.37548E-06,-0.001496704,0.000546698,1.21348E-05,0.000558833,-0.001313077,6.175E-05,-0.001251327,-0.000810455,0.000172876,-0.000637579,-0.00131075,-1.54449E-05,-0.001326195,-0.000993136,0.000137565,-0.00085557,-0.000625316,0.000117889,-0.000507428,-0.001471694,-6.72982E-05,-0.001538992,-0.001454414,-1.79782E-05,-0.001472392,-0.001912976,-0.000115294,-0.00202827,-0.001953752,-1.93814E-05,-0.001973133,-0.001665813,-0.000213029,-0.001878841,-0.001511767,-2.41628E-05,-0.00153593,-0.001084946,-0.000343493,-0.001428438,
Avg_0-back.csv,-8.6,-0.00034886,-0.000262089,-0.000610949,-0.001486359,2.83362E-05,-0.001458023,-0.001428829,-2.49271E-05,-0.001453756,-0.001424956,0.000133726,-0.001291231,-0.000540713,-1.95226E-05,-0.000560236,-0.000720188,4.2858E-05,-0.00067733,-0.000188611,-7.01217E-05,-0.000258733,-5.39272E-05,-1.35731E-05,-6.75003E-05,-0.000357431,4.53756E-05,-0.000312055,-0.000235829,2.18974E-05,-0.000213932,-0.0008661,0.000105571,-0.000760529,-0.00069894,6.25331E-05,-0.000636407,-0.000939252,4.05763E-05,-0.000898675,-0.000685774,0.000132699,-0.000553075,-0.000965211,0.000183021,-0.000782189,-0.001222948,-6.90185E-06,-0.00122985,-0.001101134,-1.18516E-05,-0.001112986,-0.001347146,2.51718E-05,-0.001321975,-0.001074189,-5.55246E-05,-0.001129714,-0.001026462,7.08465E-06,-0.001019377,-0.002158246,0.000141512,-0.002016734,-0.000985051,0.000185265,-0.000799785,-0.001478861,-1.46103E-06,-0.001480322,0.000519004,1.81151E-05,0.000537119,-0.001300565,7.70355E-05,-0.00122353,-0.000821517,0.000188188,-0.000633329,-0.001285538,-2.78863E-06,-0.001288326,-0.000994874,0.000151119,-0.000843755,-0.000629287,0.000123836,-0.000505451,-0.001453671,-5.99018E-05,-0.001513573,-0.001424806,-1.28118E-05,-0.001437618,-0.001876792,-0.000106756,-0.001983548,-0.001925703,-1.02472E-08,-0.001925713,-0.001611381,-0.000231746,-0.001843127,-0.001476461,-1.79451E-05,-0.001494406,-0.001061494,-0.000338008,-0.001399501,
Avg_0-back.csv,-8.5,-0.000348552,-0.000253111,-0.000601663,-0.001453946,3.41114E-05,-0.001419834,-0.001413829,-1.37282E-05,-0.001427557,-0.001402829,0.000138604,-0.001264225,-0.000536195,-1.41647E-05,-0.000550359,-0.000704346,4.59241E-05,-0.000658422,-0.000178413,-6.97885E-05,-0.000248202,-3.384E-05,-1.35645E-05,-4.74045E-05,-0.00035295,4.67032E-05,-0.000306247,-0.000236651,2.51293E-05,-0.000211522,-0.000863912,0.00011204,-0.000751872,-0.000680948,6.80625E-05,-0.000612886,-0.000910255,4.74633E-05,-0.000862792,-0.000688293,0.000141321,-0.000546973,-0.000958789,0.000194758,-0.000764031,-0.001194541,-1.20604E-06,-0.001195747,-0.001076302,3.44143E-07,-0.001075958,-0.001323917,3.48277E-05,-0.001289089,-0.001069592,-4.25576E-05,-0.00111215,-0.001022449,1.88113E-05,-0.001003638,-0.002133612,0.000145748,-0.001987864,-0.000994914,0.000191201,-0.000803713,-0.001468489,5.23622E-06,-0.001463252,0.000491789,2.38443E-05,0.000515633,-0.001286091,9.16526E-05,-0.001194438,-0.00083077,0.000202779,-0.000627991,-0.001259158,9.71016E-06,-0.001249448,-0.000995566,0.000164282,-0.000831285,-0.000633171,0.000129917,-0.000503254,-0.001435404,-5.22368E-05,-0.001487641,-0.001395073,-7.54559E-06,-0.001402618,-0.001840173,-9.79622E-05,-0.001938136,-0.001897147,1.90861E-05,-0.001878061,-0.001557011,-0.000250131,-0.001807142,-0.001440681,-1.18791E-05,-0.00145256,-0.001039099,-0.000331819,-0.001370918,
Avg_0-back.csv,-8.4,-0.000349113,-0.000244353,-0.000593466,-0.001421877,4.00831E-05,-0.001381794,-0.001399979,-3.49776E-06,-0.001403477,-0.001380171,0.000143323,-0.001236848,-0.000532179,-8.98312E-06,-0.000541162,-0.00068873,4.88131E-05,-0.000639917,-0.00016881,-6.90384E-05,-0.000237848,-1.51244E-05,-1.37194E-05,-2.88438E-05,-0.000349576,4.8114E-05,-0.000301461,-0.000237897,2.86994E-05,-0.000209197,-0.000861541,0.000118415,-0.000743126,-0.000662823,7.4073E-05,-0.00058875,-0.000880742,5.44226E-05,-0.00082632,-0.000690019,0.000149667,-0.000540352,-0.000950756,0.000205952,-0.000744804,-0.00116611,4.63763E-06,-0.001161472,-0.001051696,1.24281E-05,-0.001039268,-0.001300199,4.43906E-05,-0.001255808,-0.001064293,-2.95893E-05,-0.001093883,-0.001017638,3.07864E-05,-0.000986852,-0.002106467,0.00014947,-0.001956997,-0.001003167,0.000196661,-0.000806506,-0.001457009,1.16992E-05,-0.00144531,0.000465194,2.92975E-05,0.000494491,-0.001269594,0.000105516,-0.001164077,-0.000838108,0.000216555,-0.000621554,-0.001231683,2.20422E-05,-0.00120964,-0.000995193,0.000176995,-0.000818198,-0.000636812,0.000136066,-0.000500747,-0.001416754,-4.43217E-05,-0.001461076,-0.001365128,-2.21784E-06,-0.001367345,-0.001803012,-8.89712E-05,-0.001891983,-0.001867896,3.77778E-05,-0.001830118,-0.001502895,-0.000267847,-0.001770742,-0.001404374,-5.98557E-06,-0.00141036,-0.001017756,-0.000324784,-0.001342541,
Avg_0-back.csv,-8.3,-0.000350373,-0.000235901,-0.000586274,-0.001390032,4.62239E-05,-0.001343808,-0.001386991,5.7547E-06,-0.001381236,-0.001356826,0.000147868,-0.001208958,-0.000528545,-3.99448E-06,-0.000532539,-0.000673208,5.1489E-05,-0.000621719,-0.000159708,-6.79225E-05,-0.00022763,2.16006E-06,-1.39837E-05,-1.18237E-05,-0.000347152,4.95778E-05,-0.000297574,-0.000239393,3.2573E-05,-0.00020682,-0.000858771,0.000124677,-0.000734094,-0.000644519,8.05262E-05,-0.000563993,-0.000850662,6.13885E-05,-0.000789274,-0.000690888,0.000157688,-0.000533201,-0.000941073,0.000216541,-0.000724531,-0.001137569,1.0597E-05,-0.001126972,-0.001027198,2.4319E-05,-0.001002879,-0.001275801,5.37914E-05,-0.00122201,-0.001058094,-1.67131E-05,-0.001074807,-0.001011872,4.29361E-05,-0.000968936,-0.002076711,0.00015267,-0.001924042,-0.001009681,0.000201613,-0.000808068,-0.001444229,1.79149E-05,-0.001426314,0.000439345,3.44511E-05,0.000473796,-0.001251028,0.000118546,-0.001132482,-0.000843446,0.000229426,-0.00061402,-0.001203183,3.41933E-05,-0.00116899,-0.000993732,0.000189202,-0.000804531,-0.000640055,0.000142215,-0.000497839,-0.001397582,-3.61842E-05,-0.001433766,-0.001334883,3.13373E-06,-0.00133175,-0.001765201,-7.98408E-05,-0.001845042,-0.001837759,5.59474E-05,-0.001781812,-0.00144922,-0.000284554,-0.001733774,-0.001367486,-2.86219E-07,-0.001367773,-0.000997441,-0.000316769,-0.00131421,
Avg_0-back.csv,-8.2,-0.000352161,-0.000227841,-0.000580002,-0.001358285,5.25045E-05,-0.001305781,-0.001374563,1.4029E-05,-0.001360534,-0.001332639,0.000152227,-0.001180412,-0.000525164,7.87329E-07,-0.000524377,-0.000657649,5.39182E-05,-0.000603731,-0.000151022,-6.6492E-05,-0.000217514,1.79559E-05,-1.42966E-05,3.65932E-06,-0.000345516,5.10649E-05,-0.000294451,-0.000240975,3.67123E-05,-0.000204263,-0.000855387,0.000130806,-0.000724581,-0.000625986,8.7379E-05,-0.000538607,-0.000819963,6.8296E-05,-0.000751667,-0.00069084,0.000165332,-0.000525507,-0.000929705,0.000226462,-0.000703242,-0.001108828,1.66386E-05,-0.001092189,-0.00100269,3.59373E-05,-0.000966753,-0.001250536,6.29657E-05,-0.00118757,-0.001050804,-4.01458E-06,-0.001054818,-0.001005002,5.5184E-05,-0.000949818,-0.002044266,0.000155344,-0.001888922,-0.001014332,0.000206025,-0.000808306,-0.001429961,2.38742E-05,-0.001406086,0.000414346,3.92814E-05,0.000453627,-0.001230363,0.000130668,-0.001099695,-0.000846709,0.000241312,-0.000605398,-0.001173731,4.61435E-05,-0.001127588,-0.00099116,0.000200844,-0.000790316,-0.000642744,0.000148297,-0.000494447,-0.001377745,-2.7862E-05,-0.001405607,-0.001304252,8.47259E-06,-0.001295779,-0.001726635,-7.06301E-05,-0.001797265,-0.001806543,7.34841E-05,-0.001733059,-0.001396156,-0.000299924,-0.001696079,-0.00132997,5.19729E-06,-0.001324772,-0.000978103,-0.000307647,-0.001285749,
Avg_0-back.csv,-8.1,-0.000354308,-0.000220255,-0.000574563,-0.001326513,5.88928E-05,-0.00126762,-0.001362384,2.13329E-05,-0.001341051,-0.001307464,0.000156391,-0.001151073,-0.0005219,5.35138E-06,-0.000516548,-0.000641924,5.607E-05,-0.000585854,-0.000142672,-6.47974E-05,-0.000207469,3.22108E-05,-1.45936E-05,1.76172E-05,-0.000344497,5.25468E-05,-0.00029195,-0.000242482,4.1077E-05,-0.000201405,-0.000851177,0.000136782,-0.000714396,-0.000607169,9.4584E-05,-0.000512585,-0.000788594,7.50816E-05,-0.000713512,-0.000689819,0.000172554,-0.000517265,-0.000916628,0.000235657,-0.00068097,-0.001079795,2.27275E-05,-0.001057067,-0.000978053,4.72079E-05,-0.000930845,-0.001224223,7.18543E-05,-0.001152368,-0.001042242,8.42882E-06,-0.001033813,-0.000996889,6.74525E-05,-0.000929436,-0.002009068,0.000157492,-0.001851576,-0.001017009,0.000209874,-0.000807135,-0.001414025,2.95719E-05,-0.001384454,0.00039028,4.37641E-05,0.000434045,-0.001207578,0.000141812,-0.001065767,-0.000847841,0.000252136,-0.000595706,-0.001143394,5.78686E-05,-0.001085525,-0.000987449,0.000211865,-0.000775584,-0.00064473,0.000154241,-0.000490489,-0.001357102,-1.94033E-05,-0.001376506,-0.001273144,1.3764E-05,-0.00125938,-0.001687212,-6.13983E-05,-0.00174861,-0.00177405,9.02801E-05,-0.001683769,-0.001343855,-0.000313649,-0.001657504,-0.001291779,1.04447E-05,-0.001281334,-0.000959661,-0.00029731,-0.001256971,
Avg_0-back.csv,-8,-0.000356651,-0.000213222,-0.000569872,-0.001294588,6.53543E-05,-0.001229233,-0.001350141,2.768E-05,-0.001322461,-0.001281156,0.00016035,-0.001120806,-0.00051861,9.68951E-06,-0.000508921,-0.000625902,5.79164E-05,-0.000567986,-0.000134585,-6.28883E-05,-0.000197474,4.48803E-05,-1.481E-05,3.00703E-05,-0.000343922,5.39955E-05,-0.000289926,-0.000243766,4.56239E-05,-0.000198142,-0.000845938,0.000142585,-0.000703353,-0.00058801,0.00010209,-0.00048592,-0.000756503,8.16849E-05,-0.000674819,-0.000687778,0.000179307,-0.000508471,-0.000901822,0.00024407,-0.000657753,-0.001050374,2.88273E-05,-0.001021547,-0.00095317,5.80626E-05,-0.000895107,-0.001196687,8.04036E-05,-0.001116283,-0.001032238,2.05496E-05,-0.001011688,-0.000987403,7.96641E-05,-0.000907739,-0.001971073,0.000159118,-0.001811955,-0.00101761,0.000213138,-0.000804471,-0.001396256,3.50061E-05,-0.00136125,0.000367209,4.78735E-05,0.000415083,-0.001182667,0.000151917,-0.00103075,-0.0008468,0.000261832,-0.000584967,-0.001112236,6.93394E-05,-0.001042897,-0.000982572,0.000222214,-0.000760358,-0.000645866,0.000159979,-0.000485887,-0.001335512,-1.08662E-05,-0.001346378,-0.001241473,1.89755E-05,-0.001222498,-0.001646834,-5.22046E-05,-0.001699039,-0.001740074,0.000106227,-0.001633847,-0.001292444,-0.000325451,-0.001617895,-0.001252875,1.54386E-05,-0.001237437,-0.000942004,-0.000285671,-0.001227675,
Avg_0-back.csv,-7.9,-0.000359029,-0.000206812,-0.000565841,-0.001262383,7.18522E-05,-0.001190531,-0.00133752,3.30888E-05,-0.001304431,-0.001253582,0.000164102,-0.00108948,-0.00051515,1.37961E-05,-0.000501353,-0.000609459,5.94324E-05,-0.000550026,-0.000126697,-6.08129E-05,-0.00018751,5.59307E-05,-1.48831E-05,4.10475E-05,-0.000343616,5.53837E-05,-0.000288233,-0.000244687,5.03076E-05,-0.00019438,-0.000839474,0.000148195,-0.000691278,-0.000568449,0.000109843,-0.000458606,-0.000723646,8.80492E-05,-0.000635597,-0.000684674,0.000185549,-0.000499125,-0.000885277,0.000251647,-0.00063363,-0.001020472,3.49015E-05,-0.000985571,-0.000927933,6.84423E-05,-0.000859491,-0.001167765,8.85658E-05,-0.001079199,-0.001020634,3.22903E-05,-0.000988344,-0.000976429,9.17424E-05,-0.000884687,-0.001930258,0.00016023,-0.001770028,-0.001016041,0.000215802,-0.000800238,-0.001376495,4.01784E-05,-0.001336316,0.000345168,5.15821E-05,0.00039675,-0.001155638,0.000160931,-0.000994706,-0.000843557,0.000270342,-0.000573214,-0.001080316,8.05222E-05,-0.000999794,-0.000976498,0.00023184,-0.000744658,-0.000646015,0.000165444,-0.000480571,-0.001312832,-2.31897E-06,-0.001315151,-0.001209153,2.40768E-05,-0.001185076,-0.001605409,-4.31072E-05,-0.001648516,-0.001704412,0.000121217,-0.001583195,-0.001242016,-0.000335094,-0.001577109,-0.001213224,2.01666E-05,-0.001193058,-0.000924993,-0.000272662,-0.001197654,
Avg_0-back.csv,-7.8,-0.000361288,-0.00020109,-0.000562379,-0.001229772,7.83468E-05,-0.001151425,-0.001324211,3.75814E-05,-0.00128663,-0.001224613,0.000167643,-0.001056971,-0.000511371,1.76679E-05,-0.000493703,-0.000592474,6.05955E-05,-0.000531878,-0.000118948,-5.86175E-05,-0.000177566,6.53409E-05,-1.47541E-05,5.05868E-05,-0.000343407,5.66849E-05,-0.000286722,-0.000245119,5.50804E-05,-0.000190039,-0.000831603,0.000153594,-0.000678008,-0.000548425,0.000117786,-0.000430639,-0.00068998,9.4123E-05,-0.000595857,-0.000680468,0.000191239,-0.000489229,-0.000866987,0.000258341,-0.000608646,-0.000989996,4.09136E-05,-0.000949082,-0.000902245,7.82994E-05,-0.000823945,-0.001137304,9.62993E-05,-0.001041005,-0.001007286,4.36041E-05,-0.000963682,-0.000963867,0.000103613,-0.000860253,-0.001886615,0.000160839,-0.001725776,-0.00101222,0.000217855,-0.000794365,-0.001354598,4.50937E-05,-0.001309504,0.000324167,5.486E-05,0.000379027,-0.001126508,0.00016881,-0.000957698,-0.0008381,0.000277616,-0.000560484,-0.001047686,9.1377E-05,-0.000956309,-0.000969196,0.000240698,-0.000728499,-0.000645047,0.000170573,-0.000474474,-0.001288925,6.16203E-06,-0.001282763,-0.001176102,2.90404E-05,-0.001147062,-0.001562849,-3.41637E-05,-0.001597013,-0.001666865,0.000135141,-0.001531724,-0.001192631,-0.000342384,-0.001535015,-0.0011728,2.46224E-05,-0.001148178,-0.000908461,-0.000258237,-0.001166698,
Avg_0-back.csv,-7.7,-0.00036328,-0.00019611,-0.00055939,-0.001196629,8.47965E-05,-0.001111833,-0.001309914,4.11824E-05,-0.001268732,-0.001194132,0.000170972,-0.00102316,-0.000507126,2.13037E-05,-0.000485822,-0.000574833,6.13857E-05,-0.000513447,-0.000111288,-5.63465E-05,-0.000167635,7.31045E-05,-1.43694E-05,5.87351E-05,-0.000343125,5.7873E-05,-0.000285252,-0.000244948,5.98934E-05,-0.000185054,-0.000822155,0.000158761,-0.000663394,-0.000527879,0.000125862,-0.000402017,-0.000655472,9.98602E-05,-0.000555612,-0.000675133,0.000196341,-0.000478792,-0.000846954,0.000264108,-0.000582846,-0.000958858,4.68282E-05,-0.00091203,-0.000876019,8.76E-05,-0.000788419,-0.001105167,0.000103568,-0.001001599,-0.000992065,5.44541E-05,-0.000937611,-0.000949632,0.000115206,-0.000834426,-0.001840156,0.00016096,-0.001679195,-0.001006074,0.000219289,-0.000786785,-0.001330433,4.97594E-05,-0.001280673,0.000304195,5.76754E-05,0.00036187,-0.001095311,0.00017552,-0.000919791,-0.000830432,0.000283613,-0.000546819,-0.001014385,0.000101857,-0.000912528,-0.000960637,0.000248746,-0.000711891,-0.000642843,0.000175304,-0.000467539,-0.001263657,1.44937E-05,-0.001249163,-0.001142245,3.38409E-05,-0.001108404,-0.001519078,-2.54297E-05,-0.001544508,-0.001627245,0.000147893,-0.001479352,-0.001144317,-0.000347182,-0.001491499,-0.001131586,2.88083E-05,-0.001102778,-0.000892226,-0.000242372,-0.001134597,
Avg_0-back.csv,-7.6,-0.00036486,-0.000191916,-0.000556776,-0.001162832,9.1158E-05,-0.001071674,-0.001294342,4.39191E-05,-0.001250423,-0.001162031,0.000174091,-0.00098794,-0.00050227,2.4704E-05,-0.000477566,-0.00055643,6.17863E-05,-0.000494644,-0.000103673,-5.40417E-05,-0.000157715,7.92308E-05,-1.36814E-05,6.55494E-05,-0.000342606,5.8923E-05,-0.000283683,-0.000244074,6.46969E-05,-0.000179377,-0.000810978,0.000163677,-0.000647301,-0.000506751,0.000134009,-0.000372742,-0.000620096,0.000105221,-0.000514875,-0.000668642,0.000200821,-0.000467821,-0.000825189,0.000268912,-0.000556276,-0.000926977,5.26121E-05,-0.000874365,-0.000849184,9.63241E-05,-0.00075286,-0.001071229,0.000110342,-0.000960888,-0.000974856,6.4813E-05,-0.000910043,-0.000933657,0.000126451,-0.000807206,-0.001790907,0.000160611,-0.001630296,-0.000997542,0.000220104,-0.000777438,-0.00130388,5.41857E-05,-0.001249694,0.000285212,5.99939E-05,0.000345206,-0.00106209,0.000181036,-0.000881054,-0.000820565,0.0002883,-0.000532266,-0.000980438,0.000111905,-0.000868532,-0.00095079,0.000255949,-0.00069484,-0.000639295,0.000179581,-0.000459714,-0.001236899,2.25888E-05,-0.00121431,-0.001107508,3.84554E-05,-0.001069053,-0.001474026,-1.69588E-05,-0.001490984,-0.001585386,0.000159372,-0.001426013,-0.001097066,-0.000349402,-0.001446468,-0.001089572,3.2735E-05,-0.001056838,-0.000876092,-0.000225061,-0.001101153,
Avg_0-back.csv,-7.5,-0.000365889,-0.00018854,-0.000554429,-0.001128261,9.7387E-05,-0.001030874,-0.001277223,4.58209E-05,-0.001231402,-0.001128211,0.000177002,-0.000951209,-0.000496659,2.7871E-05,-0.000468788,-0.000537172,6.17844E-05,-0.000475388,-9.60626E-05,-5.17425E-05,-0.000147805,8.37454E-05,-1.26496E-05,7.10959E-05,-0.00034169,5.98109E-05,-0.000281879,-0.00024241,6.94406E-05,-0.000172969,-0.000797932,0.00016832,-0.000629612,-0.000484984,0.000142165,-0.000342819,-0.000583834,0.000110171,-0.000473663,-0.000660977,0.00020465,-0.000456327,-0.000801708,0.000272725,-0.000528983,-0.00089428,5.82336E-05,-0.000836046,-0.000821682,0.000104465,-0.000717218,-0.001035385,0.000116597,-0.000918788,-0.00095556,7.46626E-05,-0.000880898,-0.000915891,0.000137284,-0.000778607,-0.001738912,0.000159813,-0.001579099,-0.00098657,0.000220303,-0.000766266,-0.001274833,5.83851E-05,-0.001216448,0.000267159,6.17795E-05,0.000328938,-0.0010269,0.000185344,-0.000841555,-0.000808527,0.000291653,-0.000516874,-0.000945853,0.00012146,-0.000824393,-0.000939622,0.000262276,-0.000677346,-0.000634309,0.000183355,-0.000450955,-0.001208532,3.03584E-05,-0.001178174,-0.001071826,4.28637E-05,-0.001028962,-0.001427631,-8.80238E-06,-0.001436433,-0.001541139,0.000169483,-0.001371657,-0.001050841,-0.000349012,-0.001399853,-0.00104676,3.64226E-05,-0.001010337,-0.000859856,-0.000206323,-0.001066179,
